session_id,user_id,timestamp_visita,pagina_visitada,tempo_na_pagina_segundos,canal_aquisicao,custo_clique,adicionou_ao_carrinho,comprou,valor_compra
005bbf73-1dbe-4a3c-88db-369235c0c003,fd523fad-3fbe-4e33-bae2-d4a8a4752fa7,2025-08-09 23:20:32,Layout_A,72,Organico,0.0,False,False,0.0
b4992393-f249-4816-954f-9eb453167cb5,9aebbc3e-a1f7-4157-98f3-4359a60da1aa,2025-07-18 22:02:40,Layout_A,75,Organico,0.0,False,False,0.0
4b7e42df-9c8a-4631-a5f9-5507688928ad,b8da3559-4398-418f-8c9d-4a84e24cee91,2025-07-07 11:40:07,Layout_B,124,Organico,0.0,False,False,0.0
3822b51b-5b00-41a0-92ed-319602aa1c76,a03e9b5d-0ea8-40ee-bc3a-156a531b49d8,2025-08-09 14:37:05,Layout_B,171,Social,0.0,False,False,0.0
a845f723-8992-4e2d-8400-e249f8bb1616,2d3e854b-4799-404b-b719-25aebb0084fa,2025-07-13 10:14:48,Layout_A,264,Organico,0.0,False,False,0.0
beeac4d3-b8fc-4513-9b3f-d4b095509b75,f0636972-c737-427a-9e34-106afa902bfb,2025-08-07 21:21:49,Layout_A,183,Organico,0.0,False,False,0.0
9ab62311-a261-4918-a050-95fadeba0297,a7610e80-f216-480d-a1c9-815eb0285484,2025-07-13 11:49:43,Layout_A,110,Organico,0.0,True,False,0.0
94e7eb2a-3434-42ef-84cf-a6ba5302e6e2,71330766-d11c-4313-b4c6-d6208d0653e2,2025-07-11 17:03:47,Layout_A,58,CPC,3.22,True,False,0.0
bad4f3e0-3b52-4525-b230-b85b27d81ea0,c0bde748-dbb4-44a3-8ec7-9642a13a9da2,2025-07-20 04:44:53,Layout_B,94,CPC,1.44,True,False,0.0
759a9725-2e77-4be3-bef7-4fdb17fc2335,25f93ab9-5e5f-410c-af14-4dc6b9ede33f,2025-07-24 06:05:00,Layout_B,168,Organico,0.0,False,False,0.0
babf3375-f17f-4786-bd92-9cc091d51b06,2d1594cb-dcc3-4cb2-90cb-079f2f5dff13,2025-07-10 04:02:15,Layout_A,152,Organico,0.0,False,False,0.0
d147a0bf-2d7f-4e23-a29f-f19c29b50942,05635b30-4834-4d51-a5c6-c5ae2e2f2127,2025-07-16 01:21:46,Layout_B,239,Organico,0.0,False,False,0.0
3ec8f48e-6d28-4989-9271-c87324bde1a8,3016cecc-9b9a-4a55-aff7-45a064ea1dd3,2025-07-04 08:55:11,Layout_B,17,Organico,0.0,False,False,0.0
232585b4-86da-4596-b96c-2da019a8ec19,f86b2e95-a526-40b3-a8bc-d007747c7690,2025-07-20 12:57:05,Layout_A,230,CPC,3.23,True,True,130.21
054da360-624d-4473-a0bc-6cbc1987e6d0,030492b3-ced8-4c97-801d-1c62ba0d3f1f,2025-07-30 06:53:16,Layout_A,260,Social,0.0,False,False,0.0
21d67c73-0b32-4c23-af47-0a44a4fcc79c,c3712e42-0378-45da-9399-956c1c2b498f,2025-08-10 07:37:21,Layout_B,268,CPC,2.71,True,False,0.0
03748864-9981-428f-a09c-4325f047fbeb,44852295-1566-4483-8526-6dc83f936724,2025-07-07 22:10:57,Layout_B,219,CPC,3.29,False,False,0.0
d1792ee0-bc73-4d47-8ad8-c5681b390777,f5266edf-0267-4983-b763-6b4dcadac122,2025-08-08 10:21:05,Layout_B,25,Organico,0.0,True,False,0.0
901704a8-c279-4913-bafd-292323a49571,15c04765-b51b-420f-9a4b-df2d56a0b8b4,2025-07-10 19:43:18,Layout_B,136,Organico,0.0,False,False,0.0
3e6a41f1-278e-4f60-ba99-bd7654edfb70,29c3d598-d0c2-4f21-b1bf-5c97e473b0b0,2025-07-15 22:07:46,Layout_B,19,Organico,0.0,False,False,0.0
d32e4757-056d-4195-9f81-e0978b2a3730,447809c0-b129-4cb7-8b24-8c7e0e4ddb72,2025-07-31 11:04:26,Layout_B,57,CPC,1.43,False,False,0.0
6a5018b5-d623-4671-a2ee-d64b82f47196,4bf70dc6-8b6d-4a25-9a52-1aa20b660bcd,2025-07-05 23:29:53,Layout_A,110,Organico,0.0,False,False,0.0
25ba7795-62a8-46d7-ad58-bf633a0761d9,396c8f79-e983-462e-804f-5362244f4ce3,2025-07-02 03:57:46,Layout_A,141,CPC,1.93,False,False,0.0
b7007ce3-e25c-4f9c-afcf-ea4d627e91e1,39d38f2b-496e-40c9-a7c5-f9605a7284a2,2025-08-03 05:24:14,Layout_B,67,CPC,2.13,False,False,0.0
1a0b6310-397a-4dc8-9c31-d9b9fda2f9a0,7de7f41a-1cc6-408a-a6d0-37c6d2a20765,2025-07-09 05:33:02,Layout_A,91,Organico,0.0,False,False,0.0
5c494d63-1e4c-4fdf-956e-fce49d9e4da2,5b7887ed-4824-4af3-b4b2-8643f4dafcc8,2025-07-04 16:53:03,Layout_A,155,Social,0.0,False,False,0.0
6dba9754-2d95-498d-a6ae-af299ac0ee26,15b5bc25-eb7c-4628-acb9-48f7ec5eac70,2025-07-03 02:30:09,Layout_A,117,Organico,0.0,False,False,0.0
aad26db6-e4a3-4a10-a674-d1ff6cdcd3be,2e6df7e8-9980-4368-95b8-572087cd9444,2025-08-02 23:35:49,Layout_A,283,Organico,0.0,False,False,0.0
45665e79-1a9a-4b54-a01a-5b5e592fcdc6,d14bc771-9ff0-487a-8d33-4878afe9c3dc,2025-07-14 22:23:08,Layout_A,233,Organico,0.0,False,False,0.0
cc76864a-b618-41c5-a830-257dcf8b4eb2,5e7e2813-a967-4fe1-bfce-e629ea8e55a5,2025-07-13 21:12:52,Layout_B,170,Organico,0.0,False,False,0.0
51fc4c23-2586-4cd1-a7e6-0e4ec71cdac2,dc994976-008e-4990-89f2-79a8138cf37a,2025-07-08 05:10:53,Layout_B,194,CPC,1.43,False,False,0.0
d08ce31e-7a7a-452e-b9f1-5e65c9198c69,b8a9f704-725a-410d-a3fe-557c25d4ec19,2025-08-08 16:23:54,Layout_A,15,Organico,0.0,False,False,0.0
52b3a0d1-1727-4924-a508-f357474a3674,6d6d91e1-93ed-42c5-9cf8-5164113b776e,2025-08-05 06:40:33,Layout_B,256,Organico,0.0,False,False,0.0
6c80423a-7e84-40d7-91be-adc15a449143,c47d336f-2e8f-4f7f-a0a6-2edffea95b73,2025-07-19 16:34:40,Layout_A,144,Social,0.0,False,False,0.0
23627835-555d-48c6-a2f8-7deacb22eb8d,69f841b0-f90c-4f84-b184-071c7b35b9f9,2025-07-30 05:04:53,Layout_B,72,Organico,0.0,False,False,0.0
7f421889-8ca1-4f75-ab2d-470a62186d10,ebee4c80-a769-4b2d-b1ab-f7a0cd591b8c,2025-07-12 22:30:13,Layout_A,81,Organico,0.0,False,False,0.0
1567f88e-6276-4e87-bae8-c8f8d2478bb2,88503e9d-7e1b-4034-88a5-316f89eb56c1,2025-07-27 00:43:58,Layout_B,285,CPC,1.41,False,False,0.0
bf8f81ea-cfb0-468d-b189-25a6c6cec51b,86e5edf4-6bfd-4189-b705-10f894ba0d7c,2025-07-29 01:16:29,Layout_B,211,Organico,0.0,False,False,0.0
d9c099f6-fe70-4416-b40a-22d700bbd543,3c359ce2-1656-47c0-b3fd-ec76382645ad,2025-07-18 13:25:19,Layout_A,76,Organico,0.0,False,False,0.0
e94f03ec-0f40-46a2-9c33-345debc05f02,79533cb7-8ef1-4114-9cc6-24ef04643f52,2025-07-07 11:38:48,Layout_A,243,Social,0.0,False,False,0.0
75dc037d-4b71-481f-a3ac-64e5d1aaab53,d96da200-d947-472a-9c61-3985596ed71c,2025-08-07 19:11:21,Layout_A,190,Organico,0.0,False,False,0.0
397e8bfb-d3ec-4149-b5f2-e2543e144f6a,8d2f2114-da72-4b37-95d3-18cf24e65ffd,2025-07-21 10:35:24,Layout_B,118,CPC,1.17,False,False,0.0
bbab3b0e-60a1-451d-a4a0-aaadb436e8fb,1e032a65-2346-426d-bf3b-16810e4d364e,2025-08-03 18:38:35,Layout_A,296,CPC,3.2,False,False,0.0
a9a9cef7-1b23-45d0-b38f-10f20dd867e5,6cb9b655-f704-4d14-b235-161506beab4a,2025-07-19 01:02:36,Layout_B,244,CPC,1.07,False,False,0.0
259a5d6c-07ba-408b-a87e-09f1ded7945e,d66248bf-7a11-4e56-92e2-9c2a94e4339d,2025-07-29 19:58:24,Layout_B,272,CPC,1.21,True,False,0.0
d04f6197-d4c0-4f28-91b5-fcb40331bd0d,3ebb527c-1438-4799-a42a-c30f5d80a53b,2025-07-04 17:47:15,Layout_B,81,Organico,0.0,False,False,0.0
8706f724-bf83-42d4-a3de-67fcbe59d035,2eb35f6a-c3f2-4a39-a653-de2b6a9f687a,2025-07-23 19:18:56,Layout_A,112,CPC,1.84,False,False,0.0
c809a0b4-71a8-4189-965b-b785b8f985fc,785e02ee-4cac-495c-b2e2-503ab2d515d1,2025-07-20 23:27:30,Layout_A,275,Organico,0.0,False,False,0.0
a477e25a-e193-43a9-8f5c-365a27e83b87,4969b2a1-0361-4157-b1fb-b587a514b3fc,2025-07-06 09:38:06,Layout_B,154,Organico,0.0,False,False,0.0
d52a85c8-6579-4c22-82c8-37b6290c9e51,2c6fc084-c04a-4f68-9aab-1efb0838f528,2025-07-25 10:22:54,Layout_A,126,CPC,0.77,False,False,0.0
420fd9a8-d45b-4e9b-b61e-c0ed8ddd2994,e03fff2c-f2bf-4c3f-ae0e-289b6c726915,2025-07-23 01:17:37,Layout_B,283,Organico,0.0,False,False,0.0
2824162d-ee73-45d8-ac75-a7653a314e67,4e583dde-807a-4658-9272-dc48eb4d6df5,2025-08-04 10:27:21,Layout_A,152,CPC,1.22,False,False,0.0
be3e1402-2008-4d4c-b379-85dffa59607b,858117a1-1789-46f3-b91e-8b9b45967e76,2025-07-19 07:53:22,Layout_A,164,Organico,0.0,False,False,0.0
bef99394-d28f-4f65-af06-8e12646d2e33,0e55ced3-9e79-46fe-a680-c5e3363cbc32,2025-07-11 15:02:40,Layout_A,157,Social,0.0,False,False,0.0
7a37f3d6-77eb-4d89-b142-de87d109ffe5,d77a80b8-9ae6-4efe-8f2d-e908f9da4f55,2025-07-04 17:57:19,Layout_B,41,CPC,1.43,False,False,0.0
cda7a451-0dfe-4633-aa31-edfd61667c7c,67b4a019-a452-4530-a717-5804502d3281,2025-08-10 03:49:13,Layout_A,15,CPC,2.49,False,False,0.0
5cda0385-13eb-4358-9ab9-f6621bc02912,31d9dd32-6c99-4e56-a58a-abb55f1930e0,2025-07-14 02:28:44,Layout_B,296,Organico,0.0,False,False,0.0
8aa431e9-29aa-4a7e-883e-b6a13d51d528,55e17880-d8bb-42b7-875f-41dc9a6aabb1,2025-07-02 08:40:45,Layout_A,165,Organico,0.0,False,False,0.0
300ffa68-4f22-4efa-a8e1-3f98c1ab6398,98dc4031-363f-4ae9-90b8-c1c51b4142aa,2025-07-01 12:47:20,Layout_A,20,Social,0.0,False,False,0.0
fa069889-15c5-4392-84e8-31e13d869ad2,ede02d33-a36d-4567-b3a4-4f408d3ba57f,2025-07-02 13:42:36,Layout_A,158,Organico,0.0,False,False,0.0
50885581-0c4c-4edf-8bb1-b9847bdac670,9051385e-0b7c-45c6-9096-862991f390f4,2025-08-08 08:40:46,Layout_A,69,CPC,2.64,False,False,0.0
65ec4424-f56f-4bb1-884b-824bc06e1029,022ba960-4f00-4a6a-b189-d0b117dcabf5,2025-07-18 07:31:34,Layout_B,297,Organico,0.0,False,False,0.0
212804c5-f94e-485d-9b18-2716b9c6b26b,c078bc3e-5081-4407-b1e3-e608800e2952,2025-07-19 23:07:48,Layout_B,152,Organico,0.0,False,False,0.0
19db533e-80ea-43af-bdcf-c159e581c1bc,54d144d5-18ed-4297-acb8-3fceb3e1511b,2025-07-20 18:31:23,Layout_B,203,Organico,0.0,True,True,485.77
7a199807-61d2-4319-8bcb-329396512240,2672a20c-c66a-4821-8eb7-f2d6808eadf2,2025-07-02 03:35:43,Layout_B,105,Organico,0.0,True,True,161.02
768e212d-aeb0-4fb9-a6cb-2e992945e93a,099396ff-da1e-42b2-9e6a-7c6e961b9221,2025-07-15 02:00:48,Layout_B,107,CPC,0.81,False,False,0.0
ceb6bfdc-3734-478d-a268-2c9f3b482d28,17e1e8f6-a03e-4003-a29c-b897142925a0,2025-08-04 21:04:11,Layout_A,216,CPC,1.27,False,False,0.0
806a29ad-f6b2-4778-be50-8d4d293a60be,c4d1c310-240f-42a4-a77a-f8cbae742530,2025-08-04 21:10:36,Layout_A,221,Organico,0.0,True,True,595.48
5766fe0c-c4c5-47d8-ae23-5eb085f62467,9bd65068-ba8d-4f8c-be05-fcef842c49fa,2025-08-01 14:55:48,Layout_A,21,CPC,1.79,False,False,0.0
f0ad16f7-db1f-44d4-9f9b-c7bd5c3db15c,56ca0fb3-2196-4a11-890c-d1d3728e1002,2025-07-15 02:51:18,Layout_A,37,Organico,0.0,True,True,548.31
357544ee-3d36-4abf-a33b-ffffaed0cbcf,b6779a11-e403-499b-8a3e-49186e4f8ea3,2025-08-07 13:58:45,Layout_A,21,CPC,0.78,False,False,0.0
7f5da7f8-fe91-4b95-a0b6-d26591206a37,13331679-9b5c-4b58-9c42-5665ff3c03a6,2025-07-08 09:33:37,Layout_A,188,Social,0.0,False,False,0.0
de16afca-8c11-4ba4-8f3e-2a2cded64d2a,2482e8d1-03d3-4907-8e02-8d6018ef9a28,2025-08-07 04:49:27,Layout_A,260,CPC,3.2,False,False,0.0
504fde7c-746e-49a8-9817-dac57fb8b6c6,e5278ea2-c80c-4031-8c21-4b4ef80ceb1a,2025-07-05 05:33:27,Layout_A,260,Organico,0.0,False,False,0.0
5a765b48-5d03-44d8-9396-440547b5c4cd,295642c6-4bac-4a4a-af1e-4acf2b729d66,2025-07-04 07:24:51,Layout_A,151,CPC,1.09,False,False,0.0
7927a136-fc73-4358-8208-9fc875f321cb,b5ed7ce8-2ddf-4675-9235-d52e16d7ba54,2025-08-07 11:22:33,Layout_A,227,Organico,0.0,True,True,356.93
f098aa1f-23f4-49be-ac95-ccf1a6798ab0,e06ca678-c35d-4f64-818a-f089fa7de961,2025-07-22 11:01:12,Layout_A,90,Organico,0.0,True,False,0.0
66a3f3db-4960-42b0-9be7-a3335d0c8205,7cfe8ab0-9198-43f9-b8c0-10071fbc4004,2025-07-02 22:07:43,Layout_B,211,CPC,2.72,False,False,0.0
8331d711-5de2-4a7d-b0da-152821051c60,eac9b1cc-9ea3-43ea-9b64-6a3368b666d6,2025-08-03 00:56:19,Layout_A,71,Organico,0.0,False,False,0.0
8185716a-69c7-48ee-aea4-b7d6155fa2f4,504b10c8-f3b9-47f2-9fe7-e068d847260b,2025-07-19 03:22:20,Layout_B,185,Organico,0.0,False,False,0.0
a4d47431-fa38-45a0-9ee0-8a700aecc94d,e023282a-e09d-49e8-8348-a88773393f5d,2025-08-03 03:14:05,Layout_A,92,Organico,0.0,False,False,0.0
279163f4-0208-4c91-8f90-9d9dd23c7585,3eac5015-ca64-45fc-bdb4-f7110e9b65bb,2025-08-03 23:15:44,Layout_B,232,Organico,0.0,False,False,0.0
12aebb0e-da94-4cdf-a637-3dc791f448bb,6035d9af-4a68-4bad-9af4-cf72da622059,2025-07-08 16:19:23,Layout_B,161,Organico,0.0,False,False,0.0
77eee00f-7743-4104-9953-ff9017efd203,7657e37c-dfc8-4060-a362-95093919e3be,2025-08-02 11:37:00,Layout_A,270,CPC,3.32,False,False,0.0
bb55cfa3-2e26-4519-95f8-77681bef39f1,d17b6fc6-e66e-40e2-88fd-5890a479dce2,2025-07-23 13:35:34,Layout_A,91,CPC,1.15,False,False,0.0
66ca0baf-3310-480a-aee0-95d5c4a9d8ac,ec285a93-f5a4-4270-aade-ae691bbcb748,2025-07-20 06:28:27,Layout_A,259,Social,0.0,False,False,0.0
bdc4d680-b3c9-4502-b66f-42687c7dd490,57a911b3-5139-44a1-9081-34dc54270925,2025-07-30 08:08:29,Layout_A,157,Organico,0.0,False,False,0.0
784fcb14-f2d3-4a65-a7de-a64c8b8a7166,745f4433-4743-468f-9d44-7f4179e984e1,2025-07-02 20:36:07,Layout_B,108,CPC,1.72,False,False,0.0
c632554b-99e0-4598-bce1-2a250804ccea,51f7c017-36a5-4aba-a3e5-38922540647b,2025-07-28 14:00:31,Layout_B,226,CPC,2.5,False,False,0.0
79315fc6-fa82-465d-ae1b-abe2ca208c07,cefc0e85-efbb-4216-8ff9-7696615a58bd,2025-07-18 13:10:10,Layout_A,140,Organico,0.0,False,False,0.0
6c44821e-af05-4764-8234-af07f3e08b1f,de36992f-3624-45c1-8dd8-063b36a2bf69,2025-07-02 02:43:48,Layout_B,267,CPC,3.01,False,False,0.0
67b2916c-461e-48aa-91ba-f6162448ef43,2d15420b-a2bc-4715-8087-be6a4514c416,2025-07-05 01:23:27,Layout_B,284,CPC,2.66,True,False,0.0
36cf9429-8657-48ff-ab72-e451df0ccde7,b6532dba-dfaf-46cf-8c5f-ccfb14eae37c,2025-07-22 21:56:36,Layout_A,135,Organico,0.0,False,False,0.0
e6d1fe21-e51b-4fff-97aa-3aee0dc20df3,2f1fc132-426b-4236-a4a0-7521ab6dd0aa,2025-08-10 07:39:35,Layout_A,23,Organico,0.0,False,False,0.0
f123167e-596a-4b36-b2d7-cc222a1eda7b,c0d02553-f69f-439b-978e-911f6db46c7f,2025-07-15 09:55:09,Layout_B,71,Organico,0.0,False,False,0.0
b25a4809-f730-452e-a922-ecb0c8aae0c8,8916f0b7-79ba-447e-bb4b-caf86b4a3541,2025-08-03 10:32:44,Layout_B,86,Organico,0.0,False,False,0.0
8f97b21d-028a-4f1c-92b1-2838639e8bbc,b161fd16-e9a0-42a4-9acd-1e906fd1134e,2025-07-28 16:28:02,Layout_A,297,Social,0.0,False,False,0.0
9dd3c15a-9417-40f5-aaff-96ffb9046b52,32d4d3a5-98dd-4c3c-a4ce-b832c8776e4b,2025-07-04 18:39:13,Layout_B,129,Organico,0.0,False,False,0.0
d34298be-be2a-45c6-bbfe-cb11f06046a1,fc829c09-aa00-4756-92e0-234e2505a2b6,2025-08-09 23:27:05,Layout_A,88,Organico,0.0,True,False,0.0
25c1ae41-ef0e-49cb-b56a-ae2de58118d1,03a1beac-5107-456e-bbae-2fbdbc99a291,2025-07-08 07:21:09,Layout_A,232,Organico,0.0,False,False,0.0
43470982-6808-4471-ac87-ae14f8505ae9,1d15571c-5100-4ab9-9d42-da677fdbabc1,2025-08-08 10:45:59,Layout_A,52,Organico,0.0,False,False,0.0
202f00a8-db75-4ada-951f-6de1f17daa26,fcfd348c-00f0-47fe-b8e7-bcf5854c0d1f,2025-07-22 20:56:21,Layout_A,54,Organico,0.0,True,True,97.4
bee6b06e-37f7-496a-8957-251718f23999,f82e5e1b-a390-4655-b307-33d5a261078d,2025-07-29 01:51:29,Layout_B,285,CPC,1.57,True,True,496.13
60a78c20-99d7-4c9c-aa85-98d1c63e0e47,b24a4a6d-6b90-495b-b00a-491afaa1d736,2025-07-27 12:14:11,Layout_B,242,CPC,2.66,False,False,0.0
f481b9cb-93ab-4d5e-adfc-1dc4f8c43f7a,f3cef8b7-35b3-4874-991c-228f3754c5ec,2025-07-10 06:42:58,Layout_B,103,CPC,0.78,True,True,435.47
8088a7de-4e95-4929-a58b-2d2d4d4c3b80,5d21a235-d053-47f4-9ec9-1fdc03add1a4,2025-07-01 18:51:51,Layout_B,247,CPC,3.03,False,False,0.0
69ff6cc0-74bc-405c-bfc1-9ef6a61f135f,b30672dc-1fef-4fb0-9e25-65fed1ad5c22,2025-07-25 05:31:45,Layout_B,231,Social,0.0,False,False,0.0
c3dc5b92-f95c-496d-85ee-751c6d0473e7,d403fd02-5a2a-43bd-9a0a-e917690f1c3c,2025-07-27 08:01:11,Layout_B,282,Organico,0.0,False,False,0.0
8d814215-2d49-4058-9f84-e3c56daa8c7e,2d02223f-ed25-42e5-9d06-78b755f8bbb8,2025-07-23 06:34:05,Layout_A,220,CPC,1.35,False,False,0.0
b044db1b-a8db-49a1-9857-ec6048f79726,6f959489-8af2-420e-a9a3-e5f6984ad463,2025-07-19 12:33:12,Layout_A,54,Social,0.0,False,False,0.0
e7e7eec3-ecd5-4fa3-b01a-50979ed0fe5f,4882f6eb-a254-4a12-afff-95ccae26f348,2025-08-04 01:59:49,Layout_B,222,Social,0.0,False,False,0.0
a64dcc1d-16f2-4319-9a93-6d0cd655005d,166e46ae-fed0-4fca-9966-d047db642c52,2025-08-09 02:59:16,Layout_A,153,Organico,0.0,True,True,304.53
9fb30a4d-c071-4a38-bffc-4f097f1464b3,69499fce-eeb8-4b7d-9dc3-3d41043486c3,2025-07-06 00:47:25,Layout_A,186,Organico,0.0,False,False,0.0
085acd62-ce4d-49f3-94cb-b94e80dc4cf9,a22eb45b-1986-433d-8b73-aba7ed5edfa2,2025-07-22 13:25:04,Layout_B,20,CPC,1.6,True,True,177.15
8d34dd83-7462-4fb5-86e1-9fd7390e9f57,6baf1e8f-da09-4b0c-8a37-2da3aaef0d3e,2025-07-11 06:50:51,Layout_A,31,Organico,0.0,False,False,0.0
f7b5b05b-59c1-416c-9fdb-563af35757c5,db394550-3210-4c49-9d4f-f1c8618e72a7,2025-07-23 19:05:37,Layout_A,37,CPC,2.92,False,False,0.0
bdbc34f8-c8dd-49bb-b42e-8714a51581ba,69b6175e-76c5-4d2b-a9fd-d358cb33478a,2025-08-09 19:51:22,Layout_A,197,CPC,3.39,True,True,235.16
44820852-489a-4ca4-81ef-81623953e8bb,5fe8a7f4-f08a-4a21-81f2-68f56553b5aa,2025-08-07 23:19:28,Layout_A,215,CPC,3.43,False,False,0.0
6a2adcad-e8ca-4b2e-8b8e-2d61e71594ff,4eb18c88-43b6-4613-a89f-5f9de12def58,2025-08-10 16:54:17,Layout_A,272,Organico,0.0,False,False,0.0
27439b53-06b8-4c8a-83f9-c74d085d5d01,e672abf5-0110-483e-bdd6-831bac5d7133,2025-07-21 02:59:36,Layout_A,259,CPC,3.09,True,False,0.0
5145c6f8-9996-4a38-bdc2-42a8d1edc618,d113b5ff-d73c-4d84-9fd9-0dfeca5edf38,2025-07-26 04:38:09,Layout_B,55,Social,0.0,True,False,0.0
64305373-f936-4968-8e44-f2f83de8a4cd,927ae04e-f58b-4c61-aba0-09ec55c87441,2025-07-21 21:00:33,Layout_A,133,Social,0.0,False,False,0.0
93ee36ee-ee93-44d0-8d24-120c0d346977,64b078a7-a4f9-467f-9dc3-bbee31523136,2025-08-10 05:19:50,Layout_A,97,Social,0.0,False,False,0.0
6732ceca-2c78-4c22-ba65-983dfa33fa98,a2e2d1ca-f07b-49bb-a0fd-a7846dd9a879,2025-07-19 22:51:45,Layout_B,82,Organico,0.0,False,False,0.0
cd199b5e-b5c4-4078-997d-f05f3b20d154,288fc36a-846c-454c-9170-a2efe777c664,2025-07-22 05:36:35,Layout_B,235,Organico,0.0,False,False,0.0
c31db215-d7d0-4c99-a45a-e8eec8c6a8b1,a1a61f32-1e4d-4cd6-8116-fd6c20572e73,2025-07-29 00:10:35,Layout_B,53,Social,0.0,False,False,0.0
3429c8cf-5289-4c31-b2de-05fd28b7b541,d65bc676-429e-40e0-aaaa-94c8a097efe3,2025-07-27 20:10:53,Layout_B,173,CPC,3.41,True,True,509.79
272e31b1-97e1-4c36-8520-d50fa0ff3498,6ffad356-0690-4ba5-97e0-3df517df85b3,2025-07-01 13:26:34,Layout_A,247,Organico,0.0,False,False,0.0
be09f835-0679-45ab-a1e5-48ca926114b7,8b2e1eb3-b523-41f3-9e3b-c735071f1a27,2025-07-04 19:46:35,Layout_B,60,Organico,0.0,True,True,268.0
2fc2147c-5bad-4755-8710-1f3da1aa19f0,742617e7-fbc1-485b-a16b-9833bbf282a9,2025-07-31 19:12:11,Layout_B,257,Social,0.0,False,False,0.0
3ec8fe58-d728-4d30-8911-1a42319ec58b,38c4f346-e5dd-414c-a70b-ba9c3d5e69df,2025-07-15 09:56:23,Layout_B,86,Social,0.0,False,False,0.0
0d3f69ed-a8c5-4cca-82ae-cc90c5386208,c93a7471-ce9d-4f4e-87af-fa24b9ef9fa8,2025-07-19 08:31:35,Layout_B,220,Organico,0.0,True,False,0.0
945094c8-fc1b-461a-a36d-4d5405ec8e9f,24ce1460-ef5a-4491-953d-165346641858,2025-07-31 11:01:05,Layout_A,277,Social,0.0,False,False,0.0
484f7f7c-244f-42f4-9b69-60311f683d6f,758964f5-1c66-421e-9a79-aec1ddefb7bb,2025-07-29 22:16:02,Layout_B,226,CPC,1.47,False,False,0.0
e9a7f5e0-5c84-48db-9839-40c97e86d7f8,17c03e28-2e3d-4de2-a504-d1c64312153d,2025-07-04 18:09:21,Layout_A,44,CPC,1.42,False,False,0.0
12d5dfe5-69eb-437c-859e-f8d8cba20d38,19c59f2d-640b-4b85-b53d-aedcd69bdeb1,2025-07-24 20:05:58,Layout_A,68,Organico,0.0,False,False,0.0
e3c443f1-6010-4b93-ab7f-0864aff54774,13893a70-a02c-4ed2-b58f-41b07c8c65ab,2025-07-11 05:00:45,Layout_A,52,Organico,0.0,False,False,0.0
02988dd2-4c7b-44e2-ae07-cb63293e16b3,736cc67e-e886-418e-a230-735050471a3d,2025-08-09 06:01:40,Layout_B,193,Organico,0.0,False,False,0.0
1e014975-080d-4370-9ad4-c20f9b4dbb90,913a2b6c-a8df-459a-adbd-c7cfe754d4c3,2025-07-31 15:25:00,Layout_B,218,CPC,1.3,True,True,115.01
8be64b98-9999-41ec-9d2f-6e76feb2d172,58c6d166-fe65-4782-97c2-6cfdf9d59f7f,2025-07-24 11:47:49,Layout_B,123,CPC,2.06,True,True,412.62
9b2a1376-315e-4e80-9f20-c257ed348e32,bddfd7eb-8591-4036-a88c-22220148a245,2025-07-13 08:30:54,Layout_B,294,Organico,0.0,False,False,0.0
ddeb78a4-375f-4d57-a700-260bc2ce56bd,849b50bc-05e5-4461-8934-4b060790eeb4,2025-07-25 20:13:32,Layout_B,209,Organico,0.0,True,True,390.92
155c8139-3842-43b4-a378-ff4453d9a4dd,378a8ba6-e608-46d3-9d62-c6b55d697934,2025-07-02 10:22:01,Layout_B,257,Organico,0.0,False,False,0.0
f406d6e0-3301-4b08-bb48-7db6460f01a5,2067902b-f099-42b6-b10c-cf77ba4d6c8e,2025-07-13 23:45:56,Layout_A,231,Organico,0.0,False,False,0.0
cf1b6490-bec5-4040-b790-2ddf4b589ceb,8d2eea22-b544-470c-993a-cb51178b55e7,2025-08-01 15:32:49,Layout_A,167,Social,0.0,True,True,293.04
2c471336-4006-4add-b16c-00bcec1f0155,f243b5c6-833d-4595-afa1-c2327eecdc53,2025-07-20 09:57:58,Layout_B,283,Organico,0.0,False,False,0.0
1a574cee-6490-4d65-b63d-329547f50a35,e327119f-d895-4cea-afe2-ff5c32a807cc,2025-08-04 19:49:37,Layout_B,42,Organico,0.0,False,False,0.0
f429c05d-34b1-4488-8b4a-1b4b2a683e18,966b91e7-c435-4e28-8b0c-17099569f8cb,2025-07-16 03:01:22,Layout_B,167,Organico,0.0,False,False,0.0
458c6c02-bf40-4640-98a9-11876c7a0c9d,e202f022-6ef7-4fc3-bce2-8b5bb8d8f272,2025-07-22 15:48:41,Layout_B,261,Organico,0.0,False,False,0.0
91303877-3320-468f-ade7-7482620f4af4,1b88fe69-9f77-47ca-9199-839cd0de4fb6,2025-07-30 11:33:02,Layout_A,238,Organico,0.0,False,False,0.0
e3b2f985-2ad0-457e-b30c-19bc1073c0c3,a1f886ce-e5dc-4ce5-9fbb-dfd75a58abba,2025-08-09 18:36:08,Layout_B,116,Organico,0.0,False,False,0.0
d3a1b88a-9a98-4457-8b21-151268e931d8,40c8c7a3-82e8-47ae-b545-dfb308a47ee1,2025-07-29 11:45:08,Layout_A,177,Organico,0.0,False,False,0.0
1d59b308-07aa-4515-a5f7-6d065a2d465b,f713c245-f34b-4a59-a525-23e3e09397d5,2025-07-26 18:04:30,Layout_B,270,Social,0.0,False,False,0.0
